Country,Current Lang & Tech: Android,Current Lang & Tech: Arduino,Current Lang & Tech: AngularJS,Current Lang & Tech: C,Current Lang & Tech: C++,Current Lang & Tech: C++11,Current Lang & Tech: C#,Current Lang & Tech: Cassandra,Current Lang & Tech: CoffeeScript,Current Lang & Tech: Cordova,Current Lang & Tech: Clojure,Current Lang & Tech: Cloud,Current Lang & Tech: Dart,Current Lang & Tech: F#,Current Lang & Tech: Go,Current Lang & Tech: Hadoop,Current Lang & Tech: Haskell,Current Lang & Tech: iOS,Current Lang & Tech: Java,Current Lang & Tech: JavaScript,Current Lang & Tech: LAMP,Current Lang & Tech: Matlab,Current Lang & Tech: MongoDB,Current Lang & Tech: Node.js,Current Lang & Tech: Objective-C,Current Lang & Tech: Perl,Current Lang & Tech: PHP,Current Lang & Tech: Python,Current Lang & Tech: R,Current Lang & Tech: Redis,Current Lang & Tech: Ruby,Current Lang & Tech: Rust,Current Lang & Tech: Salesforce,Current Lang & Tech: Scala,Current Lang & Tech: Sharepoint,Current Lang & Tech: Spark,Current Lang & Tech: SQL,Current Lang & Tech: SQL Server,Current Lang & Tech: Swift,Current Lang & Tech: Visual Basic,Current Lang & Tech: Windows Phone,Current Lang & Tech: Wordpress,Current Lang & Tech: Write-In
Italy,,,,,,,,,,,,,,,,,,,,,LAMP,,,,,,PHP,Python,,,,,,,,,SQL,,,,,Wordpress,
Korea South,Android,,,C,,,,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,,,,Java,JavaScript,,,,,,,,Python,,,,,,,,,SQL,SQL Server,,Visual Basic,,Wordpress,
Korea South,Android,,,,,,,,,,,,,,,,,,,,,,,Node.js,,,,,,,,,,,,,,,,,,,
Mexico,,,,C,,,,,,,,,,,,,,,Java,,,,,,,,PHP,Python,,,,,,,,,,,,,,,
Nepal,,,,C,,,,,,,,,,,,,,,Java,,,,,,,,,Python,,,,,,,,,,,,,,,
Netherlands,,,,,,,,,,,,,,,,,,,Java,,LAMP,,,,,,PHP,,,,,,,,,,SQL,,,,,,
Netherlands,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,PHP,,,,,,,,,,,,,,,,
New Zealand,,,,,,,C#,,,,,,,,,,,,,,,,,,,,PHP,,,,,,,,,,,,,,,,
Poland,,,,,C++,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,Perl,,,,,,,,,,,,,,,,,
Poland,Android,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,Visual Basic,,,
Poland,,,,,,,,,,,,,,,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,Android,,AngularJS,C,C++,,,,,,,,,,,,,,Java,JavaScript,,,,Node.js,,,PHP,Python,,,,,,,,,,,,,,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,LAMP,,,,,Perl,,,,,,,,,,,,,,,,,Shell Scripting
Russian Federation,,,,,,,,,,,,,,,,,,,,,,Matlab,,,,,,,,,,,,,,,,,,,,,Windows batch
Russian Federation,,,,C,C++,,,,,,,,,,,,,,Java,JavaScript,,,,Node.js,,,PHP,Python,,,,,,,,,SQL,SQL Server,,,,,
Slovenia,,,,,,,,,,,,,,,,,,,Java,,,Matlab,,,,,,,,,,,,,,,,,,,,Wordpress,
South Africa,,,,,,,C#,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,SQL,,,,,,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Android,Arduino / Raspberry Pi,,,C++,,,,,,,,,,,,,,Java,,LAMP,,,,,,PHP,Python,,Redis,,,,,,,SQL,,,,,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,PHP,,,,,,,,,,,,,,,,
Sweden,Android,,,,,,C#,,,,,,,,,,,,Java,,LAMP,,,,,,,,,,,,,,,,,,,,,,
Switzerland,,,,,,,,,,,,,,,,,,,,JavaScript,,,,Node.js,,Perl,PHP,,,,Ruby,,,,,,SQL,,,,,Wordpress,
Taiwan,,Arduino / Raspberry Pi,,,,,,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,,,,,,,,,,,,PHP,Python,,,,,,,,,,,,,,,Shell
Turkey,,,,C,C++,C++11,,,,,,,,,,,Haskell,,Java,,LAMP,,,,,Perl,PHP,Python,,,,,,,,,SQL,,,,,Wordpress,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bash
United States,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,Sharepoint,,,,,Visual Basic,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL,,,,,,
United States,,,,,,,,,,,,,,,,,,iOS,,,,,,,,,,,,,,,,,,,,,,,,,
United States,,Arduino / Raspberry Pi,,C,C++,,,,,,,,,,,,,,,,,Matlab,,,,,,Python,,,,,,,,,,,,,,,
United States,,Arduino / Raspberry Pi,,C,,,,,,,,,,,,,Haskell,,Java,,,Matlab,,,,Perl,,,,,,,,,,,SQL,,,,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL,,,,,,
United States,,,,,,,,,,,,,,,,,,,,,LAMP,,,,,Perl,PHP,,,,,,,,,,SQL,,,,,,
United States,Android,,,,,,,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,,,iOS,Java,JavaScript,LAMP,Matlab,MongoDB,Node.js,,Perl,PHP,Python,,,Ruby,,,,,,SQL,,,Visual Basic,Windows Phone,,
United States,,,,,C++,,C#,,,,,,,,,,,,,,,,,,,,PHP,Python,,,,,,,,,SQL,SQL Server,,,,,
United States,,Arduino / Raspberry Pi,,,C++,,,,,,,,,,,,,,Java,,,Matlab,,,,Perl,,,,,,,,,,,,,,Visual Basic,,,
United States,Android,,,C,C++,,,,,,,,,,,,Haskell,,Java,,,,,Node.js,,,,,,,,,,,,,SQL,SQL Server,,,,,
United States,,,,C,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,
United States,,Arduino / Raspberry Pi,,,,,,,,,,,,,,,,,,JavaScript,LAMP,,,,,,PHP,Python,,,,,,,,,SQL,,,,,,"Script, HTML (the flower pot)"
Vatican City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Labview/Arduino
Belgium,,,,C,C++,C++11,,,,,,,,,,,,,,,,Matlab,,,,,,,,,,,,,,,,,,,,,
Brazil,,,,C,C++,,C#,,,,,,,,,,,,,,,,,,,,PHP,,,,,,,,,,SQL,,,Visual Basic,,,Qt
Canada,,,AngularJS,,,,C#,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,,,,,,,,Sharepoint,,,SQL Server,,,,,QlikView
France,,Arduino / Raspberry Pi,,C,C++,,,,,,,,,,,,,,,,,,MongoDB,,,,,,,,,,,,,,,,,,,,
Germany,,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,Python,,,,,,,,,SQL,,,,,,Oracle PL/SQL
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,Ada
Germany,Android,,,,C++,,C#,,,,,,,,,,,,,,,Matlab,,,,,,Python,,,,,,,,,,,,,,,
Germany,,,,,C++,,,,,,,,,,,,,,,JavaScript,,,,,,,PHP,,,,,,,,,,,,,,,,
Spain,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,,,,C,,,,,,,Clojure,,,,,,Haskell,,,,,,,,,,,Python,,,,Rust,,,,,SQL,,,,,,
United Kingdom,,Arduino / Raspberry Pi,,,,,,,,,,,,,,,,,,,,Matlab,,,,,,Python,,,,,,,,,,,,,,,
United States,,,,C,C++,C++11,C#,,,,,,,,,,,,,JavaScript,,Matlab,,Node.js,,,,,,,,,,,,,,SQL Server,,,,,"verilog, vhdl"
United States,,,,,,,C#,,,,,,,,,,,,,,,Matlab,,,,,,,,,,,,,,,,,,,,,
United States,,,,C,C++,,,,,,,,,,,,,,,JavaScript,,Matlab,,Node.js,,,PHP,Python,,,,,,,,,,,,,,Wordpress,
United States,,Arduino / Raspberry Pi,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visual Basic,Windows Phone,,
Spain,,Arduino / Raspberry Pi,,,,,,,,,,,,,,,,,,,LAMP,,,,,,,Python,,,Ruby,,,,,,SQL,SQL Server,,,,,
Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL,,,,,,
Australia,,,AngularJS,,,,C#,,,Cordova,,"Cloud (AWS, GAE, Azure, etc.)",,,,,,iOS,,JavaScript,,,,,,,,,,Redis,,,,,,,,,,,Windows Phone,,
Australia,,,,,,,,,,,,,,,,,,iOS,,,,,,,,,,Python,,,,,,,,,,,,,,,
Australia,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,Ruby,,,,,,,,,,,Wordpress,
Australia,Android,Arduino / Raspberry Pi,,C,,,,,,,,,,,,,,,,JavaScript,,,,,Objective-C,Perl,PHP,,,,,,,,,,SQL,,,Visual Basic,,,
Australia,,,AngularJS,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,SQL,,,,,,
Belgium,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,SQL,,,,,,"PL/SQL, bash scripts"
Canada,,,,,C++,,C#,,,,,,,,,,,,,,,,,,,,,Python,,,Ruby,,,,,,,,,,,,
Canada,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,
Chile,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,,,,,,,SQL,,,,,,
Denmark,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,SQL,,,,,,JSP
Dominican Republic,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,SQL,,,Visual Basic,,,
Finland,,,AngularJS,,C++,,C#,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,,,,,JavaScript,LAMP,,,,,,PHP,,,,,,,,,,,SQL Server,,,,,
Finland,,Arduino / Raspberry Pi,,,,,,,CoffeeScript,,Clojure,,,,,,,iOS,Java,JavaScript,,,MongoDB,Node.js,Objective-C,,,,,Redis,,,,,,,,,,,,,Erlang
France,,,,,,,,,,,,,,,,,,,,JavaScript,,,,Node.js,,,,Python,,,,,,,,,,,,,,,shell scripting
France,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,,,,iOS,Java,JavaScript,,,,,,,PHP,,,,,,,,,,SQL,,,Visual Basic,,,
Germany,,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,Python,,,,,,,Sharepoint,,,,,,,,
Germany,,,,,,,,,,,,,,,,Hadoop,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,,,,
Germany,Android,,,,,,C#,,,,,,,,,,,,Java,JavaScript,LAMP,,,,,,PHP,,,,,,,,,,SQL,SQL Server,,Visual Basic,,,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruby,,,,,,,,,,,,
Germany,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,Arduino / Raspberry Pi,AngularJS,,C++,,C#,,,,Clojure,,,F#,,,Haskell,,Java,,,Matlab,,,,Perl,,Python,,,,,,Scala,,,SQL,,,,,,"PureScript, Mathematica"
Germany,Android,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,SQL,,,,,,Groovy
Germany,Android,,,,,,,,,,,,,,,,Haskell,,,JavaScript,,,,,,,,,,,Ruby,,,,,,,,,,,,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,Visual Basic,,,
Germany,Android,Arduino / Raspberry Pi,,C,C++,,,,,,,,,,,,,,,,,,,,,Perl,,,,,Ruby,,,,,,SQL,,,,,,Pascal86
Germany,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,,,,,,,SQL,,,,,,
Germany,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruby,,,,,,,,,,,,
India,Android,,,,,,,,,,,,,,,,,iOS,Java,JavaScript,,,,,Objective-C,,PHP,,,,,,,,,,,,,,,,
India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL,,,,,,
India,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,Visual Basic,,,
India,Android,,,,,,,,,Cordova,,,,,,,,iOS,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,
India,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,Python,,,,,,,,,,,,,,,
India,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,Scala,,,,,,,,,Eclipse plugin development
Ireland {Republic},,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,SQL,,,,,,
Israel,,,AngularJS,,,,C#,,,,,,,,,,,,Java,JavaScript,,,,Node.js,,,,,,,Ruby,,,,,,SQL,SQL Server,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VBA
Netherlands,,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,Ruby,,,,,,SQL,,,,,,
Netherlands,,,,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,PHP,Python,,,,,,,,,SQL,,,,,Wordpress,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL,SQL Server,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,Perl,,Python,,,,,,,,,,,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,Java,JavaScript,,Matlab,,,,Perl,,,,,Ruby,,,,,,SQL,SQL Server,,,,,"Groovy, shell scripts"
Norway,,,,,C++,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,SQL,,,,,,
Poland,,,,,,,C#,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,,,Wordpress,xslt
Poland,Android,,,,,,C#,,CoffeeScript,,,,,,,,,iOS,Java,JavaScript,,,MongoDB,Node.js,Objective-C,,,,,,,,,,,,,,Swift,,,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,PHP,,,,,,,,,,,,,,,,flex
South Africa,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruby,,,,,,,,,,,,ABAP
Spain,,,,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,SQL,,,,,,
Spain,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wordpress,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL Server,,,,,"X++, CAL"
Sweden,Android,,AngularJS,,,,,,,,,,,,,,,iOS,Java,JavaScript,,,,Node.js,Objective-C,,PHP,Python,,,,,,,,,,,,,,Wordpress,
Sweden,Android,,,,,,C#,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,SQL,SQL Server,,,,,
Sweden,,,AngularJS,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,SQL,SQL Server,,,,,
Sweden,,,,C,C++,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,SQL,SQL Server,,,,,"Groovy, ANTLR"
Sweden,,,,,,,C#,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,,,,,,,,,,SQL,SQL Server,,Visual Basic,,,ASP
Sweden,,,,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,SQL,SQL Server,,Visual Basic,,,
Turkey,Android,,,,,,C#,,,,,,,,,,,,,JavaScript,,,MongoDB,,,,,,,,,,,,,,,,,,,,
United Kingdom,,Arduino / Raspberry Pi,,C,,,,,,,,,,,,,,,Java,,LAMP,Matlab,,,,Perl,PHP,Python,R,,Ruby,,,,,,SQL,,,,,,
United Kingdom,,,,,,,C#,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,,,,,,,,MongoDB,Node.js,,,,,,,,,,,,,SQL,SQL Server,,Visual Basic,,Wordpress,
United Kingdom,,Arduino / Raspberry Pi,,C,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,,
United Kingdom,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL,SQL Server,,,,,Clarion
United Kingdom,,,,C,C++,C++11,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,,,,Java,,,,,,,,,Python,,,,,,,,,SQL,,,,,,"SQF (Not a typo, see ""Arma"")"
United Kingdom,,,AngularJS,,,,,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,Hadoop,,,Java,,,,MongoDB,Node.js,,,,Python,R,,,,,Scala,,Spark,SQL,,,,,,
United Kingdom,Android,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,SQL,,,,,,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erlang, Emacs Lisp"
United States,,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,SQL,,,,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visual Basic,,,
United States,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,SQL,SQL Server,,,,,"HTML, CSS"
United States,Android,Arduino / Raspberry Pi,AngularJS,C,C++,,,,CoffeeScript,,,"Cloud (AWS, GAE, Azure, etc.)",Dart,,Go,Hadoop,,iOS,Java,JavaScript,,,MongoDB,Node.js,Objective-C,,,Python,,Redis,Ruby,,,,,,,,,,,,
United States,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,,,,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,SQL,,,,,,
United States,Android,,,,,,,,,,,,,,,,,iOS,,,,,,,Objective-C,,,,,,,,,,,,,,,,,,
United States,,,,,,,C#,,,,,,,,,,,,,,,,,,,,PHP,,,,,,,,,,SQL,SQL Server,,,,,Unity3D
United States,,,AngularJS,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,SQL,SQL Server,,Visual Basic,,,
United States,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,,
United States,,,,,,,,,,,,,,,,Hadoop,,,,,,,,,,,,Python,,,,,,Scala,,,SQL,,,,,,Vertica
United States,Android,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,
United States,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,
United States,,,,,,,C#,,,,,,,,,,,,,,,,,,,,PHP,,,,,,,,,,,,,,,,
United States,,Arduino / Raspberry Pi,,,,,,,,,,,,,,,,,Java,,,,,,,,,Python,,,Ruby,,,,,,SQL,,,,,,
United States,,,AngularJS,,,,,,CoffeeScript,,,,,,,,,,,JavaScript,,,MongoDB,Node.js,,,,,,,,,,,,,,,,,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL,SQL Server,,,,,
United States,,,,,,,,,,,,,,,,,,,,JavaScript,,,,Node.js,,,,Python,R,,,,,,,,,,,,,,Meteor sqlite3
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wordpress,PowerShell
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL,,,,,,
United States,,,,,C++,,C#,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,C++/CLI
Australia,,,,C,C++,C++11,,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,,,,,,,,,,,,,,,,
Canada,,,,C,C++,C++11,C#,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,
France,Android,Arduino / Raspberry Pi,,C,,,,,,,,,,,,,,,Java,JavaScript,LAMP,,,,,,PHP,,,,,,,,,,SQL,,,,,,Postgres
Germany,,,,C,C++,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,
Hungary,,,,C,C++,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,Perl,,,,,,,,,,,SQL,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,tcl verilog
Russian Federation,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,,,,C,C++,C++11,,,,,,,,,,Hadoop,,,,JavaScript,,,,Node.js,,,,Python,,,,,,,,,,,,,,,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"J, Q, Limnor Studio"
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,Visual Basic,,,
United Kingdom,,,AngularJS,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,SQL,,,,,,
United Kingdom,,,,C,C++,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,
United Kingdom,Android,Arduino / Raspberry Pi,,C,,,C#,,,,,,,,,,,,Java,,,Matlab,,,,,,,,,,,,,,,,,,Visual Basic,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,SQL,,,,,,Bash
United States,Android,Arduino / Raspberry Pi,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,,
United States,,,,C,C++,,,,,,,,,,,,,iOS,,JavaScript,,,,,Objective-C,,PHP,Python,,,,,,,,,,,,,,,
United States,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,R,,,,,,,,,,,,,,
United States,,,,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,SQL,SQL Server,,Visual Basic,,,
United States,,,,C,,,,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,,,,,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,,
United States,Android,,,,C++,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,
Georgia,,,,C,C++,C++11,C#,,,,,,,,,,,,Java,JavaScript,,,,Node.js,,,PHP,,,,,,,,,,SQL,SQL Server,,,,,
Israel,,,,C,C++,,,,,,,,,,,,,,,,,Matlab,,,,,,,,,,,,,,,,,,,,,
Norway,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,,Arduino / Raspberry Pi,,,,,C#,,,,,,,,,,,iOS,,,,,,,Objective-C,,,Python,,,,,,,,,,,,,,,
United Arab Emirates,,,AngularJS,,,,C#,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,,,,C,C++,,,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,,,,,,,,,,SQL,,,,,,
United States,Android,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,Node.js,,,,,,,,,,Scala,,,,,,,,,
United States,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Android,,,,C++,,C#,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,
United States,,,,C,,,,,,,,,,,,,Haskell,,,,,,,,,,,,,,Ruby,,,,,,SQL,,,,,,
United States,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,Python,,,,,,,,,,,,,,,
United States,,,,,C++,C++11,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,
United States,,,,C,,,,,,,,,,,,,,,,,,Matlab,,,,,,Python,,,,,,,,,,,,,,,Fortran
United States,Android,,,,,,,,,,,,,,,,,,Java,,,Matlab,,,,,,Python,R,,,,,,,,SQL,,,,,,
United States,,,,C,C++,,,,,,,,,,,,,,Java,,,,,,,,,Python,,,,,,,,,SQL,,,,,,Bash
United States,,,,,,,,,,,,,,,,,,,,JavaScript,,,,Node.js,,,,,,,,,,,,,SQL,,,,,,"d3, Leaflet"
United States,,,,C,C++,,,,,,,,,,,,,,Java,,,Matlab,,,,Perl,,Python,,,,,,,,,SQL,,,,,,
N/A,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,Android,Arduino / Raspberry Pi,,,,,,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,,,,Java,JavaScript,LAMP,,,,,,,Python,,,,,,,,,SQL,,,,,,
Australia,Android,,,,C++,,,,,,,,,,,,,iOS,,JavaScript,,,,,,,PHP,,,,,,,,,,,,,,,,
Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,
Australia,,,,,,,,,,,,,Dart,,,,,,,,,Matlab,,,,,,Python,,,,,,,,,,,,,,,
Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prolog
Belgium,,Arduino / Raspberry Pi,,,C++,C++11,,,,,,,,,,,Haskell,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,,,,,C++,C++11,,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,,
Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,R,,Ruby,,,,,,,,,,,,latex
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,
Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,Perl,,,,,,,,,,,,,,,,,
Egypt,,,,,,,,,,,,,,,,,,,Java,,,,,,,,PHP,,,,,,,,,,,,,,,,"Prolog, CHR"
Finland,Android,Arduino / Raspberry Pi,AngularJS,,,,C#,,,,,,,,,,,,Java,JavaScript,LAMP,,MongoDB,Node.js,,,PHP,Python,,,,,,,,,SQL,,,,Windows Phone,,
